id,b_idx1,b_idx2,b_alpha,b_t,f_idx1,f_idx2,f_alpha,f_t,trans,dir
2081,644,0,0.000000,0.000000,644,92,0.344324,0.010000,0.217435,4
2082,644,0,0.000000,0.000000,644,388,0.296715,0.010000,0.452548,3
2083,644,0,0.000000,0.000000,644,142,0.146542,0.010000,0.350284,1
2084,644,0,0.000000,0.000000,644,17,0.059760,0.010000,0.433136,4
2085,644,0,0.000000,0.000000,644,388,0.047038,0.010000,0.235882,2
2086,644,0,0.000000,0.000000,644,264,0.103084,0.010000,0.355458,3
2087,644,0,0.000000,0.000000,644,532,0.182590,0.010000,0.350311,4
2088,644,0,0.000000,0.000000,644,132,0.346346,0.010000,0.448395,1
2089,644,0,0.000000,0.000000,644,326,0.281830,0.010000,0.386917,3
2090,644,0,0.000000,0.000000,644,168,0.174589,0.010000,0.232988,3
2091,644,0,0.000000,0.000000,644,373,0.204398,0.010000,0.489061,2
2092,644,0,0.000000,0.000000,644,568,0.006333,0.010000,0.456291,4
2093,644,0,0.000000,0.000000,644,741,0.053678,0.010000,0.223637,1
2094,644,0,0.000000,0.000000,644,321,0.222792,0.010000,0.249637,3
2095,644,0,0.000000,0.000000,644,121,0.199465,0.010000,0.279717,3
2096,644,0,0.000000,0.000000,644,138,0.331277,0.010000,0.350620,3
2097,644,0,0.000000,0.000000,644,732,0.137473,0.010000,0.412619,4
2098,644,0,0.000000,0.000000,644,802,0.251258,0.010000,0.354017,3
2099,644,0,0.000000,0.000000,644,457,0.231265,0.010000,0.310921,2
2100,644,0,0.000000,0.000000,644,873,0.117169,0.010000,0.286314,1
2101,644,0,0.000000,0.000000,644,46,0.209007,0.010000,0.336574,2
2102,644,0,0.000000,0.000000,644,942,0.233764,0.010000,0.417648,1
2103,644,0,0.000000,0.000000,644,478,0.299746,0.010000,0.223385,2
2104,644,0,0.000000,0.000000,644,86,0.169808,0.010000,0.397038,2
2105,644,0,0.000000,0.000000,644,882,0.170291,0.010000,0.394648,3
2106,644,0,0.000000,0.000000,644,809,0.088322,0.010000,0.337618,2
2107,644,0,0.000000,0.000000,644,567,0.013621,0.010000,0.479831,3
2108,644,0,0.000000,0.000000,644,383,0.325673,0.010000,0.395436,1
2109,644,0,0.000000,0.000000,644,154,0.333224,0.010000,0.376282,4
2110,644,0,0.000000,0.000000,644,646,0.274130,0.010000,0.366947,3
2111,644,0,0.000000,0.000000,644,466,0.266734,0.010000,0.470160,1
2112,644,0,0.000000,0.000000,644,463,0.088330,0.010000,0.325122,2
2113,644,0,0.000000,0.000000,644,167,0.226151,0.010000,0.313240,2
2114,644,0,0.000000,0.000000,644,199,0.349797,0.010000,0.321367,3
2115,644,0,0.000000,0.000000,644,881,0.094400,0.010000,0.420155,4
2116,644,0,0.000000,0.000000,644,549,0.191254,0.010000,0.392372,4
2117,644,0,0.000000,0.000000,644,351,0.228736,0.010000,0.305861,3
2118,644,0,0.000000,0.000000,644,671,0.130556,0.010000,0.270172,1
2119,644,0,0.000000,0.000000,644,699,0.048113,0.010000,0.491193,1
2120,644,0,0.000000,0.000000,644,672,0.191024,0.010000,0.482488,4
2121,644,0,0.000000,0.000000,644,572,0.235084,0.010000,0.302458,2
2122,644,0,0.000000,0.000000,644,102,0.148958,0.010000,0.234600,2
2123,644,0,0.000000,0.000000,644,920,0.242218,0.010000,0.488435,4
2124,644,0,0.000000,0.000000,644,19,0.185830,0.010000,0.239104,2
2125,644,0,0.000000,0.000000,644,350,0.191252,0.010000,0.499178,1
2126,644,0,0.000000,0.000000,644,209,0.328339,0.010000,0.461823,2
2127,644,0,0.000000,0.000000,644,474,0.167711,0.010000,0.394824,2
2128,644,0,0.000000,0.000000,644,163,0.230591,0.010000,0.264956,4
2129,644,0,0.000000,0.000000,644,855,0.258480,0.010000,0.396528,4
2130,644,0,0.000000,0.000000,644,842,0.266441,0.010000,0.391062,4
2131,644,0,0.000000,0.000000,644,253,0.170272,0.010000,0.430412,4
2132,644,0,0.000000,0.000000,644,180,0.006739,0.010000,0.320221,3
2133,644,0,0.000000,0.000000,644,851,0.013536,0.010000,0.325273,2
2134,644,0,0.000000,0.000000,644,952,0.175174,0.010000,0.383021,4
2135,644,0,0.000000,0.000000,644,105,0.184244,0.010000,0.231120,2
2136,644,0,0.000000,0.000000,644,36,0.062828,0.010000,0.237038,3
2137,644,0,0.000000,0.000000,644,334,0.268735,0.010000,0.408622,1
2138,644,0,0.000000,0.000000,644,777,0.266287,0.010000,0.362564,4
2139,644,0,0.000000,0.000000,644,533,0.246874,0.010000,0.457596,1
2140,644,0,0.000000,0.000000,644,937,0.252635,0.010000,0.426325,1
2141,644,0,0.000000,0.000000,644,966,0.283964,0.010000,0.303504,3
2142,644,0,0.000000,0.000000,644,214,0.070822,0.010000,0.263436,4
2143,644,0,0.000000,0.000000,644,635,0.000106,0.010000,0.329985,4
2144,644,0,0.000000,0.000000,644,453,0.306465,0.010000,0.380807,4
2145,644,0,0.000000,0.000000,644,60,0.271312,0.010000,0.490078,4
2146,644,0,0.000000,0.000000,644,55,0.087011,0.010000,0.390014,2
2147,644,0,0.000000,0.000000,644,156,0.169447,0.010000,0.318645,2
2148,644,0,0.000000,0.000000,644,713,0.100021,0.010000,0.247395,1
2149,644,0,0.000000,0.000000,644,940,0.137053,0.010000,0.229492,4
2150,644,0,0.000000,0.000000,644,934,0.193046,0.010000,0.397040,3
2151,644,0,0.000000,0.000000,644,143,0.138133,0.010000,0.381197,3
2152,644,0,0.000000,0.000000,644,41,0.323528,0.010000,0.349671,1
2153,644,0,0.000000,0.000000,644,276,0.326168,0.010000,0.203307,2
2154,644,0,0.000000,0.000000,644,174,0.012169,0.010000,0.491403,1
2155,644,0,0.000000,0.000000,644,695,0.006632,0.010000,0.456049,3
2156,644,0,0.000000,0.000000,644,136,0.112315,0.010000,0.237014,3
2157,644,0,0.000000,0.000000,644,500,0.212537,0.010000,0.342410,4
2158,644,0,0.000000,0.000000,644,599,0.050769,0.010000,0.396953,3
2159,644,0,0.000000,0.000000,644,739,0.104036,0.010000,0.213527,1
2160,644,0,0.000000,0.000000,644,479,0.105140,0.010000,0.223621,2
2161,644,0,0.000000,0.000000,644,760,0.014073,0.010000,0.262039,4
2162,644,0,0.000000,0.000000,644,49,0.283642,0.010000,0.404517,3
2163,644,0,0.000000,0.000000,644,241,0.004964,0.010000,0.334764,1
2164,644,0,0.000000,0.000000,644,593,0.271565,0.010000,0.322629,1
2165,644,0,0.000000,0.000000,644,137,0.112770,0.010000,0.204813,2
2166,644,0,0.000000,0.000000,644,391,0.272092,0.010000,0.237498,2
2167,644,0,0.000000,0.000000,644,324,0.159526,0.010000,0.392901,1
2168,644,0,0.000000,0.000000,644,985,0.190326,0.010000,0.492628,3
2169,644,0,0.000000,0.000000,644,469,0.239038,0.010000,0.496995,3
2170,644,0,0.000000,0.000000,644,831,0.145691,0.010000,0.445474,2
2171,644,0,0.000000,0.000000,644,900,0.305080,0.010000,0.384772,1
2172,644,0,0.000000,0.000000,644,513,0.276537,0.010000,0.204592,4
2173,644,0,0.000000,0.000000,644,417,0.203844,0.010000,0.483690,1
2174,644,0,0.000000,0.000000,644,309,0.289859,0.010000,0.398000,2
2175,644,0,0.000000,0.000000,644,76,0.197580,0.010000,0.365814,4
2176,644,0,0.000000,0.000000,644,292,0.004495,0.010000,0.347840,2
2177,644,0,0.000000,0.000000,644,930,0.131122,0.010000,0.317216,4
2178,644,0,0.000000,0.000000,644,304,0.219845,0.010000,0.279346,4
2179,644,0,0.000000,0.000000,644,522,0.035725,0.010000,0.395490,2
2180,644,0,0.000000,0.000000,644,555,0.235372,0.010000,0.454924,3
2181,644,0,0.000000,0.000000,644,163,0.147068,0.010000,0.370338,2
2182,644,0,0.000000,0.000000,644,303,0.061918,0.010000,0.305801,2
2183,644,0,0.000000,0.000000,644,472,0.205965,0.010000,0.348150,3
2184,644,0,0.000000,0.000000,644,125,0.231572,0.010000,0.346154,2
2185,644,0,0.000000,0.000000,644,593,0.190868,0.010000,0.356883,4
2186,644,0,0.000000,0.000000,644,372,0.041126,0.010000,0.356365,2
2187,644,0,0.000000,0.000000,644,29,0.032864,0.010000,0.201087,4
2188,644,0,0.000000,0.000000,644,56,0.122032,0.010000,0.317605,3
2189,644,0,0.000000,0.000000,644,364,0.165841,0.010000,0.475966,3
2190,644,0,0.000000,0.000000,644,214,0.026456,0.010000,0.485196,3
2191,644,0,0.000000,0.000000,644,530,0.053908,0.010000,0.329882,3
2192,644,0,0.000000,0.000000,644,710,0.306062,0.010000,0.396269,4
2193,644,0,0.000000,0.000000,644,766,0.040508,0.010000,0.301833,2
2194,644,0,0.000000,0.000000,644,699,0.039071,0.010000,0.496313,2
2195,644,0,0.000000,0.000000,644,485,0.015622,0.010000,0.210155,3
2196,644,0,0.000000,0.000000,644,272,0.204843,0.010000,0.290256,2
2197,644,0,0.000000,0.000000,644,329,0.038158,0.010000,0.384590,4
2198,644,0,0.000000,0.000000,644,435,0.112214,0.010000,0.269955,3
2199,644,0,0.000000,0.000000,644,286,0.229832,0.010000,0.306351,2
2200,644,0,0.000000,0.000000,644,28,0.168381,0.010000,0.401435,4
2201,644,0,0.000000,0.000000,644,715,0.059684,0.010000,0.436954,3
2202,644,0,0.000000,0.000000,644,438,0.081888,0.010000,0.378804,3
2203,644,0,0.000000,0.000000,644,359,0.049296,0.010000,0.338560,4
2204,644,0,0.000000,0.000000,644,222,0.251239,0.010000,0.212937,2
2205,644,0,0.000000,0.000000,644,230,0.177342,0.010000,0.473340,4
2206,644,0,0.000000,0.000000,644,514,0.082159,0.010000,0.331051,3
2207,644,0,0.000000,0.000000,644,203,0.011086,0.010000,0.367582,1
2208,644,0,0.000000,0.000000,644,293,0.050470,0.010000,0.458965,1
2209,644,0,0.000000,0.000000,644,666,0.199545,0.010000,0.431608,1
2210,644,0,0.000000,0.000000,644,888,0.067097,0.010000,0.461930,1
2211,644,0,0.000000,0.000000,644,299,0.262887,0.010000,0.374953,1
2212,644,0,0.000000,0.000000,644,907,0.298265,0.010000,0.319746,2
2213,644,0,0.000000,0.000000,644,796,0.117899,0.010000,0.208836,3
2214,644,0,0.000000,0.000000,644,137,0.146887,0.010000,0.426110,1
2215,644,0,0.000000,0.000000,644,906,0.124444,0.010000,0.456074,3
2216,644,0,0.000000,0.000000,644,888,0.009554,0.010000,0.498995,1
2217,644,0,0.000000,0.000000,644,867,0.110011,0.010000,0.468629,2
2218,644,0,0.000000,0.000000,644,709,0.032784,0.010000,0.248388,3
2219,644,0,0.000000,0.000000,644,49,0.191132,0.010000,0.296120,1
2220,644,0,0.000000,0.000000,644,448,0.274412,0.010000,0.468129,1
2221,644,0,0.000000,0.000000,644,755,0.150898,0.010000,0.422201,2
2222,644,0,0.000000,0.000000,644,842,0.153550,0.010000,0.490066,1
2223,644,0,0.000000,0.000000,644,910,0.303471,0.010000,0.400791,1
2224,644,0,0.000000,0.000000,644,744,0.162818,0.010000,0.235671,2
2225,644,0,0.000000,0.000000,644,523,0.169229,0.010000,0.238377,2
2226,644,0,0.000000,0.000000,644,717,0.325047,0.010000,0.278732,1
2227,644,0,0.000000,0.000000,644,93,0.279229,0.010000,0.485677,1
2228,644,0,0.000000,0.000000,644,218,0.132351,0.010000,0.438559,4
2229,644,0,0.000000,0.000000,644,355,0.119031,0.010000,0.321854,3
2230,644,0,0.000000,0.000000,644,275,0.135388,0.010000,0.407894,3
2231,644,0,0.000000,0.000000,644,975,0.194043,0.010000,0.273225,4
2232,644,0,0.000000,0.000000,644,574,0.056911,0.010000,0.301566,4
2233,644,0,0.000000,0.000000,644,726,0.257329,0.010000,0.464908,1
2234,644,0,0.000000,0.000000,644,732,0.163419,0.010000,0.460905,4
2235,644,0,0.000000,0.000000,644,184,0.193694,0.010000,0.402447,4
2236,644,0,0.000000,0.000000,644,456,0.348534,0.010000,0.273898,3
2237,644,0,0.000000,0.000000,644,421,0.250174,0.010000,0.330535,2
2238,644,0,0.000000,0.000000,644,873,0.225588,0.010000,0.326805,3
2239,644,0,0.000000,0.000000,644,427,0.133663,0.010000,0.374616,4
2240,644,0,0.000000,0.000000,644,389,0.111979,0.010000,0.348367,3
2241,644,0,0.000000,0.000000,644,835,0.243762,0.010000,0.210796,4
2242,644,0,0.000000,0.000000,644,231,0.217575,0.010000,0.470704,4
2243,644,0,0.000000,0.000000,644,305,0.209186,0.010000,0.255741,1
2244,644,0,0.000000,0.000000,644,594,0.248148,0.010000,0.350704,2
2245,644,0,0.000000,0.000000,644,610,0.274888,0.010000,0.442933,3
2246,644,0,0.000000,0.000000,644,863,0.008873,0.010000,0.292313,4
2247,644,0,0.000000,0.000000,644,632,0.096517,0.010000,0.229226,4
2248,644,0,0.000000,0.000000,644,59,0.242907,0.010000,0.206039,3
2249,644,0,0.000000,0.000000,644,28,0.152171,0.010000,0.209754,3
2250,644,0,0.000000,0.000000,644,489,0.237005,0.010000,0.429416,3
2251,644,0,0.000000,0.000000,644,24,0.347484,0.010000,0.446584,1
2252,644,0,0.000000,0.000000,644,261,0.289962,0.010000,0.231336,1
2253,644,0,0.000000,0.000000,644,510,0.144880,0.010000,0.320264,2
2254,644,0,0.000000,0.000000,644,827,0.302243,0.010000,0.426785,2
2255,644,0,0.000000,0.000000,644,443,0.036954,0.010000,0.398069,1
2256,644,0,0.000000,0.000000,644,942,0.262268,0.010000,0.315063,2
2257,644,0,0.000000,0.000000,644,221,0.315356,0.010000,0.263433,2
2258,644,0,0.000000,0.000000,644,607,0.019981,0.010000,0.201794,3
2259,644,0,0.000000,0.000000,644,482,0.016121,0.010000,0.332300,2
2260,644,0,0.000000,0.000000,644,317,0.152547,0.010000,0.209004,3
2261,644,0,0.000000,0.000000,644,788,0.273454,0.010000,0.213553,1
2262,644,0,0.000000,0.000000,644,178,0.027656,0.010000,0.484938,3
2263,644,0,0.000000,0.000000,644,539,0.228851,0.010000,0.237492,2
2264,644,0,0.000000,0.000000,644,530,0.264087,0.010000,0.365426,2
2265,644,0,0.000000,0.000000,644,909,0.026727,0.010000,0.273991,4
2266,644,0,0.000000,0.000000,644,4,0.311672,0.010000,0.204827,3
2267,644,0,0.000000,0.000000,644,735,0.165822,0.010000,0.278870,2
2268,644,0,0.000000,0.000000,644,645,0.153703,0.010000,0.436299,1
2269,644,0,0.000000,0.000000,644,499,0.251326,0.010000,0.452240,3
2270,644,0,0.000000,0.000000,644,82,0.258523,0.010000,0.457623,2
2271,644,0,0.000000,0.000000,644,420,0.085031,0.010000,0.421904,1
2272,644,0,0.000000,0.000000,644,344,0.044544,0.010000,0.470289,4
2273,644,0,0.000000,0.000000,644,169,0.165024,0.010000,0.220279,3
2274,644,0,0.000000,0.000000,644,530,0.154589,0.010000,0.450612,2
2275,644,0,0.000000,0.000000,644,922,0.191445,0.010000,0.377277,2
2276,644,0,0.000000,0.000000,644,566,0.158882,0.010000,0.348326,3
2277,644,0,0.000000,0.000000,644,571,0.150273,0.010000,0.245518,3
2278,644,0,0.000000,0.000000,644,755,0.168936,0.010000,0.363334,2
2279,644,0,0.000000,0.000000,644,512,0.085470,0.010000,0.350530,3
2280,644,0,0.000000,0.000000,644,418,0.029489,0.010000,0.201089,2
2281,644,0,0.000000,0.000000,644,459,0.224367,0.010000,0.332096,4
2282,644,0,0.000000,0.000000,644,903,0.203953,0.010000,0.344303,3
2283,644,0,0.000000,0.000000,644,390,0.302514,0.010000,0.415084,4
2284,644,0,0.000000,0.000000,644,704,0.070416,0.010000,0.228490,1
2285,644,0,0.000000,0.000000,644,610,0.236420,0.010000,0.380332,2
2286,644,0,0.000000,0.000000,644,380,0.166907,0.010000,0.310284,1
2287,644,0,0.000000,0.000000,644,814,0.341192,0.010000,0.421109,4
2288,644,0,0.000000,0.000000,644,993,0.302121,0.010000,0.435165,1
2289,644,0,0.000000,0.000000,644,284,0.117056,0.010000,0.233710,3
2290,644,0,0.000000,0.000000,644,937,0.167303,0.010000,0.275221,4
2291,644,0,0.000000,0.000000,644,663,0.043910,0.010000,0.228201,2
2292,644,0,0.000000,0.000000,644,729,0.249059,0.010000,0.356591,1
2293,644,0,0.000000,0.000000,644,668,0.203447,0.010000,0.377598,1
2294,644,0,0.000000,0.000000,644,196,0.244954,0.010000,0.354575,4
2295,644,0,0.000000,0.000000,644,701,0.245247,0.010000,0.204329,1
2296,644,0,0.000000,0.000000,644,510,0.217245,0.010000,0.255382,4
2297,644,0,0.000000,0.000000,644,950,0.046484,0.010000,0.250912,2
2298,644,0,0.000000,0.000000,644,244,0.313341,0.010000,0.213704,1
2299,644,0,0.000000,0.000000,644,266,0.170889,0.010000,0.437883,1
2300,644,0,0.000000,0.000000,644,533,0.142644,0.010000,0.210295,2
2301,644,0,0.000000,0.000000,644,952,0.015069,0.010000,0.438511,4
2302,644,0,0.000000,0.000000,644,14,0.172086,0.010000,0.474419,2
2303,644,0,0.000000,0.000000,644,501,0.169765,0.010000,0.335811,3
2304,644,0,0.000000,0.000000,644,710,0.131475,0.010000,0.496238,1
2305,644,0,0.000000,0.000000,644,578,0.085832,0.010000,0.441839,2
2306,644,0,0.000000,0.000000,644,335,0.088817,0.010000,0.479640,2
2307,644,0,0.000000,0.000000,644,480,0.197226,0.010000,0.218386,2
2308,644,0,0.000000,0.000000,644,182,0.126123,0.010000,0.460918,3
2309,644,0,0.000000,0.000000,644,736,0.092604,0.010000,0.446525,2
2310,644,0,0.000000,0.000000,644,356,0.220734,0.010000,0.235861,4
2311,644,0,0.000000,0.000000,644,823,0.171336,0.010000,0.370078,3
2312,644,0,0.000000,0.000000,644,397,0.104883,0.010000,0.247716,4
2313,644,0,0.000000,0.000000,644,962,0.077561,0.010000,0.285981,3
2314,644,0,0.000000,0.000000,644,951,0.243533,0.010000,0.265672,1
2315,644,0,0.000000,0.000000,644,800,0.284069,0.010000,0.304366,4
2316,644,0,0.000000,0.000000,644,505,0.062619,0.010000,0.400035,4
2317,644,0,0.000000,0.000000,644,138,0.155849,0.010000,0.254948,4
2318,644,0,0.000000,0.000000,644,374,0.059536,0.010000,0.493738,2
2319,644,0,0.000000,0.000000,644,801,0.179269,0.010000,0.342885,1
2320,644,0,0.000000,0.000000,644,734,0.271773,0.010000,0.387163,1
2321,644,0,0.000000,0.000000,644,961,0.317952,0.010000,0.259223,1
2322,644,0,0.000000,0.000000,644,933,0.319217,0.010000,0.495897,3
2323,644,0,0.000000,0.000000,644,31,0.059381,0.010000,0.411102,3
2324,644,0,0.000000,0.000000,644,255,0.068569,0.010000,0.342621,2
2325,644,0,0.000000,0.000000,644,478,0.187863,0.010000,0.478603,4
2326,644,0,0.000000,0.000000,644,709,0.027853,0.010000,0.451772,2
2327,644,0,0.000000,0.000000,644,76,0.183566,0.010000,0.449441,3
2328,644,0,0.000000,0.000000,644,100,0.332904,0.010000,0.350353,3
2329,644,0,0.000000,0.000000,644,487,0.100375,0.010000,0.465246,1
2330,644,0,0.000000,0.000000,644,100,0.311817,0.010000,0.302531,4
2331,644,0,0.000000,0.000000,644,770,0.241028,0.010000,0.454335,1
2332,644,0,0.000000,0.000000,644,631,0.084941,0.010000,0.244162,3
2333,644,0,0.000000,0.000000,644,785,0.171706,0.010000,0.350641,1
2334,644,0,0.000000,0.000000,644,349,0.328337,0.010000,0.495064,1
2335,644,0,0.000000,0.000000,644,211,0.014766,0.010000,0.387561,4
2336,644,0,0.000000,0.000000,644,473,0.030653,0.010000,0.240204,4
2337,644,0,0.000000,0.000000,644,598,0.199868,0.010000,0.434509,3
2338,644,0,0.000000,0.000000,644,575,0.043249,0.010000,0.409892,3
2339,644,0,0.000000,0.000000,644,716,0.245593,0.010000,0.317667,2
2340,644,0,0.000000,0.000000,644,184,0.250733,0.010000,0.283562,3
2341,644,0,0.000000,0.000000,644,358,0.320856,0.010000,0.205204,1
2342,644,0,0.000000,0.000000,644,372,0.233355,0.010000,0.264872,4
2343,644,0,0.000000,0.000000,644,89,0.092670,0.010000,0.300772,2
2344,644,0,0.000000,0.000000,644,807,0.085988,0.010000,0.344735,4
2345,644,0,0.000000,0.000000,644,327,0.018666,0.010000,0.437523,4
2346,644,0,0.000000,0.000000,644,707,0.012536,0.010000,0.404134,4
2347,644,0,0.000000,0.000000,644,918,0.029811,0.010000,0.227410,4
2348,644,0,0.000000,0.000000,644,715,0.228294,0.010000,0.224158,2
2349,644,0,0.000000,0.000000,644,517,0.171233,0.010000,0.376069,1
2350,644,0,0.000000,0.000000,644,477,0.256665,0.010000,0.387841,3
2351,644,0,0.000000,0.000000,644,342,0.069488,0.010000,0.376225,2
2352,644,0,0.000000,0.000000,644,931,0.141225,0.010000,0.331829,4
2353,644,0,0.000000,0.000000,644,671,0.219386,0.010000,0.410487,2
2354,644,0,0.000000,0.000000,644,950,0.279157,0.010000,0.425496,4
2355,644,0,0.000000,0.000000,644,57,0.098870,0.010000,0.243535,2
2356,644,0,0.000000,0.000000,644,414,0.118477,0.010000,0.326012,3
2357,644,0,0.000000,0.000000,644,881,0.091820,0.010000,0.394698,4
2358,644,0,0.000000,0.000000,644,162,0.324026,0.010000,0.476076,1
2359,644,0,0.000000,0.000000,644,364,0.100728,0.010000,0.373162,4
2360,644,0,0.000000,0.000000,644,734,0.090798,0.010000,0.276987,3
2361,644,0,0.000000,0.000000,644,621,0.005632,0.010000,0.325694,1
2362,644,0,0.000000,0.000000,644,711,0.279097,0.010000,0.274575,3
2363,644,0,0.000000,0.000000,644,379,0.093998,0.010000,0.231780,2
2364,644,0,0.000000,0.000000,644,151,0.228316,0.010000,0.337531,1
2365,644,0,0.000000,0.000000,644,964,0.052398,0.010000,0.233335,1
2366,644,0,0.000000,0.000000,644,826,0.252135,0.010000,0.492228,1
2367,644,0,0.000000,0.000000,644,267,0.193422,0.010000,0.489137,1
2368,644,0,0.000000,0.000000,644,639,0.130627,0.010000,0.210221,3
2369,644,0,0.000000,0.000000,644,323,0.292142,0.010000,0.371586,1
2370,644,0,0.000000,0.000000,644,137,0.189956,0.010000,0.468204,1
2371,644,0,0.000000,0.000000,644,886,0.209122,0.010000,0.379224,4
2372,644,0,0.000000,0.000000,644,138,0.185680,0.010000,0.214133,3
2373,644,0,0.000000,0.000000,644,533,0.003250,0.010000,0.202118,1
2374,644,0,0.000000,0.000000,644,316,0.151592,0.010000,0.427569,2
2375,644,0,0.000000,0.000000,644,231,0.196442,0.010000,0.233617,2
2376,644,0,0.000000,0.000000,644,236,0.065777,0.010000,0.446922,2
2377,644,0,0.000000,0.000000,644,740,0.248016,0.010000,0.483134,4
2378,644,0,0.000000,0.000000,644,192,0.312240,0.010000,0.311886,4
2379,644,0,0.000000,0.000000,644,495,0.230042,0.010000,0.354177,3
2380,644,0,0.000000,0.000000,644,300,0.228154,0.010000,0.248791,4
2381,644,0,0.000000,0.000000,644,601,0.318027,0.010000,0.469971,4
2382,644,0,0.000000,0.000000,644,517,0.155649,0.010000,0.494550,2
2383,644,0,0.000000,0.000000,644,5,0.088898,0.010000,0.406255,3
2384,644,0,0.000000,0.000000,644,475,0.247689,0.010000,0.313955,4
2385,644,0,0.000000,0.000000,644,888,0.009139,0.010000,0.282967,3
2386,644,0,0.000000,0.000000,644,407,0.054817,0.010000,0.317745,2
2387,644,0,0.000000,0.000000,644,114,0.106781,0.010000,0.286130,3
2388,644,0,0.000000,0.000000,644,621,0.174018,0.010000,0.351213,1
2389,644,0,0.000000,0.000000,644,930,0.294954,0.010000,0.475663,4
2390,644,0,0.000000,0.000000,644,102,0.244962,0.010000,0.498251,1
2391,644,0,0.000000,0.000000,644,449,0.247923,0.010000,0.340722,4
2392,644,0,0.000000,0.000000,644,923,0.299456,0.010000,0.225785,1
2393,644,0,0.000000,0.000000,644,559,0.228938,0.010000,0.259727,1
2394,644,0,0.000000,0.000000,644,315,0.280637,0.010000,0.445092,4
2395,644,0,0.000000,0.000000,644,848,0.211827,0.010000,0.370444,4
2396,644,0,0.000000,0.000000,644,327,0.148755,0.010000,0.437050,4
2397,644,0,0.000000,0.000000,644,382,0.075802,0.010000,0.384079,3
2398,644,0,0.000000,0.000000,644,67,0.334475,0.010000,0.458101,1
2399,644,0,0.000000,0.000000,644,601,0.244205,0.010000,0.428553,3
2400,644,0,0.000000,0.000000,644,448,0.282110,0.010000,0.466337,4
2401,644,0,0.000000,0.000000,644,102,0.136691,0.010000,0.344068,3
2402,644,0,0.000000,0.000000,644,895,0.115821,0.010000,0.453984,4
2403,644,0,0.000000,0.000000,644,276,0.349081,0.010000,0.220363,1
2404,644,0,0.000000,0.000000,644,666,0.004323,0.010000,0.487414,2
2405,644,0,0.000000,0.000000,644,886,0.123140,0.010000,0.353411,4
2406,644,0,0.000000,0.000000,644,530,0.342872,0.010000,0.378074,2
2407,644,0,0.000000,0.000000,644,780,0.300129,0.010000,0.237865,3
2408,644,0,0.000000,0.000000,644,201,0.111105,0.010000,0.336441,3
2409,644,0,0.000000,0.000000,644,352,0.077806,0.010000,0.211709,3
2410,644,0,0.000000,0.000000,644,829,0.102036,0.010000,0.313640,3
2411,644,0,0.000000,0.000000,644,354,0.152970,0.010000,0.480288,1
2412,644,0,0.000000,0.000000,644,32,0.278566,0.010000,0.305323,3
2413,644,0,0.000000,0.000000,644,932,0.031729,0.010000,0.283477,3
2414,644,0,0.000000,0.000000,644,307,0.289911,0.010000,0.240893,3
2415,644,0,0.000000,0.000000,644,201,0.168168,0.010000,0.490480,2
2416,644,0,0.000000,0.000000,644,389,0.023562,0.010000,0.201946,2
2417,644,0,0.000000,0.000000,644,771,0.112458,0.010000,0.438559,4
2418,644,0,0.000000,0.000000,644,689,0.007218,0.010000,0.425404,2
2419,644,0,0.000000,0.000000,644,83,0.272569,0.010000,0.364088,2
2420,644,0,0.000000,0.000000,644,223,0.136512,0.010000,0.461846,2
2421,644,0,0.000000,0.000000,644,880,0.168421,0.010000,0.289928,2
2422,644,0,0.000000,0.000000,644,619,0.347123,0.010000,0.266553,2
2423,644,0,0.000000,0.000000,644,875,0.167875,0.010000,0.369352,2
2424,644,0,0.000000,0.000000,644,214,0.077823,0.010000,0.214271,3
2425,644,0,0.000000,0.000000,644,521,0.202405,0.010000,0.399094,2
2426,644,0,0.000000,0.000000,644,689,0.046913,0.010000,0.325204,4
2427,644,0,0.000000,0.000000,644,780,0.214121,0.010000,0.305878,3
2428,644,0,0.000000,0.000000,644,673,0.148844,0.010000,0.424676,1
2429,644,0,0.000000,0.000000,644,219,0.076810,0.010000,0.234840,2
2430,644,0,0.000000,0.000000,644,172,0.311715,0.010000,0.454379,1
2431,644,0,0.000000,0.000000,644,5,0.271826,0.010000,0.478684,3
2432,644,0,0.000000,0.000000,644,514,0.328507,0.010000,0.478983,2
2433,644,0,0.000000,0.000000,644,770,0.106719,0.010000,0.296314,4
2434,644,0,0.000000,0.000000,644,739,0.268573,0.010000,0.481103,3
2435,644,0,0.000000,0.000000,644,45,0.072412,0.010000,0.318597,2
2436,644,0,0.000000,0.000000,644,741,0.017361,0.010000,0.400121,3
2437,644,0,0.000000,0.000000,644,657,0.155068,0.010000,0.358433,4
2438,644,0,0.000000,0.000000,644,765,0.182137,0.010000,0.269031,1
2439,644,0,0.000000,0.000000,644,934,0.211584,0.010000,0.435010,3
2440,644,0,0.000000,0.000000,644,83,0.292565,0.010000,0.302031,3
2441,644,0,0.000000,0.000000,644,375,0.142074,0.010000,0.474935,4
2442,644,0,0.000000,0.000000,644,452,0.231885,0.010000,0.295471,2
2443,644,0,0.000000,0.000000,644,794,0.087020,0.010000,0.269804,1
2444,644,0,0.000000,0.000000,644,871,0.187356,0.010000,0.428721,3
2445,644,0,0.000000,0.000000,644,450,0.088269,0.010000,0.397488,4
2446,644,0,0.000000,0.000000,644,534,0.338111,0.010000,0.471786,2
2447,644,0,0.000000,0.000000,644,649,0.238303,0.010000,0.280567,4
